날짜,호선,역명,구분,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시
2024-08-18,8호선,잠실(송파구청),하차,201,293,568,887,1223,1488,1843,1657,1634,1594,1199,1131,980,481,426,235,149,90
2024-08-19,2호선,잠실(송파구청),승차,2143,5203,7244,4594,2678,2433,2666,2784,3135,3342,4258,6050,7983,5135,4572,4233,2190,785
2024-08-19,2호선,잠실(송파구청),하차,1345,3349,6873,5061,3672,3619,3487,3194,3248,3451,3991,5668,8487,5438,3329,2755,2497,1119
2024-08-19,8호선,잠실(송파구청),승차,187,338,502,308,360,545,583,717,900,1207,1365,1989,3165,1637,1344,1257,837,291
2024-08-19,8호선,잠실(송파구청),하차,541,1798,3717,1788,1205,1208,1120,1027,926,958,995,1089,1401,760,417,268,170,112
2024-08-20,2호선,잠실(송파구청),승차,2125,5484,7163,4941,2774,2652,2766,3114,3249,3981,4715,6719,9195,5560,5358,4208,3312,853
2024-08-20,2호선,잠실(송파구청),하차,1299,3499,7626,6030,4247,3976,3499,3300,3549,3741,4514,6152,9041,6006,3417,3061,3198,1254
2024-08-20,8호선,잠실(송파구청),승차,182,364,521,421,368,463,617,692,932,1276,1479,2175,3102,1756,1533,1260,1101,298
2024-08-20,8호선,잠실(송파구청),하차,530,1710,4129,2061,1356,1262,1190,1048,964,943,1027,1168,1553,860,469,263,190,127
2024-08-21,2호선,잠실(송파구청),승차,1952,4558,6701,4779,2927,2639,2692,2843,2952,3544,4568,6835,8751,5459,5096,4183,3356,961
2024-08-21,2호선,잠실(송파구청),하차,1183,3179,7191,5683,3837,3622,3332,3344,3390,3528,4194,6211,8675,5952,3384,3310,2736,1303
2024-08-21,8호선,잠실(송파구청),승차,164,341,529,410,357,466,509,678,818,1155,1326,1956,3076,1620,1444,1370,1061,323
2024-08-21,8호선,잠실(송파구청),하차,492,1562,4211,2174,1296,1186,1016,1086,864,923,970,1181,1597,787,460,272,232,126
2024-08-22,2호선,잠실(송파구청),승차,2188,5464,7020,4678,2966,2537,2936,3034,3162,3900,4909,6759,8740,5333,5308,4461,3359,1082
2024-08-22,2호선,잠실(송파구청),하차,1292,3455,7400,5681,4256,3858,3443,3386,3544,3783,4562,6156,9234,5884,3547,3384,2677,1706
2024-08-22,8호선,잠실(송파구청),승차,190,389,540,413,413,559,704,769,931,1189,1430,2050,3036,1721,1616,1461,998,367
2024-08-22,8호선,잠실(송파구청),하차,492,1601,4119,2123,1422,1283,1199,995,1011,948,1023,1266,1636,834,436,340,229,184
2024-08-23,2호선,잠실(송파구청),승차,2074,5078,6893,4582,2942,2736,3155,3266,3537,4368,5867,8324,9063,5468,5219,4411,4359,1393
2024-08-23,2호선,잠실(송파구청),하차,1225,3156,6640,5255,4091,3755,4032,3920,3965,4396,5540,7051,10088,6075,3434,3085,3961,2035
2024-08-23,8호선,잠실(송파구청),승차,174,397,489,353,365,546,679,797,1064,1328,1731,2176,2971,1661,1652,1517,1335,456
2024-08-23,8호선,잠실(송파구청),하차,454,1479,3764,2031,1337,1310,1175,1220,1051,1095,1295,1608,2135,1091,493,402,292,217
2024-08-24,2호선,잠실(송파구청),승차,888,1143,2092,2528,2732,3694,4006,4451,5108,5953,7653,7265,6026,5550,6234,6155,4058,1063
2024-08-24,2호선,잠실(송파구청),하차,1071,1268,2356,3938,4398,5430,5780,5993,5521,6802,6538,5949,4767,3547,2881,2860,3477,1798
2024-08-24,8호선,잠실(송파구청),승차,119,140,250,304,351,581,835,1003,1228,1559,2039,1916,1762,1737,1971,1663,1211,427
2024-08-24,8호선,잠실(송파구청),하차,361,451,743,1152,1680,2041,2105,2138,2134,2236,2064,1728,1271,814,454,327,255,177
2024-08-25,2호선,잠실(송파구청),승차,609,685,1298,1775,1957,2504,3303,3720,4043,4925,5619,5927,4980,4347,5328,4484,2253,733
2024-08-25,2호선,잠실(송파구청),하차,759,988,1607,2772,3481,4294,4003,4619,4572,4352,4392,4086,3699,2525,2907,2834,1683,964
2024-08-25,8호선,잠실(송파구청),승차,74,110,137,194,266,351,603,801,1180,1434,1517,1649,1604,1175,1281,1342,723,214
2024-08-25,8호선,잠실(송파구청),하차,172,339,593,834,1169,1549,1985,1697,1636,1545,1276,1065,805,549,347,271,116,67
2024-08-26,2호선,잠실(송파구청),승차,1969,5133,7496,4681,2751,2457,2735,2824,3034,3569,4461,6099,8680,5438,5103,4334,2045,848
2024-08-26,2호선,잠실(송파구청),하차,1341,3389,7276,5362,4170,3937,3361,3056,3209,3519,3991,6034,8723,5345,3321,2886,2437,1084
2024-08-26,8호선,잠실(송파구청),승차,155,363,519,370,389,493,583,695,898,1194,1344,2131,3195,1660,1454,1240,776,262
2024-08-26,8호선,잠실(송파구청),하차,547,1719,3986,1896,1260,1218,1114,1022,908,920,961,1169,1505,707,431,290,191,110
2024-08-27,2호선,잠실(송파구청),승차,1616,5306,7354,4892,2923,2694,2678,2959,3236,3749,4752,6505,8808,5719,5760,4713,3289,955
2024-08-27,2호선,잠실(송파구청),하차,1296,3609,7388,5887,4281,3679,3485,3225,3413,3461,4357,6493,9595,5659,3530,3454,2909,1404
2024-08-27,8호선,잠실(송파구청),승차,140,353,541,356,379,423,553,707,948,1190,1309,2070,3058,1764,1494,1500,889,352
2024-08-27,8호선,잠실(송파구청),하차,507,1705,4134,2093,1306,1193,1101,997,932,898,990,1257,1659,827,483,312,215,144
2024-08-28,2호선,잠실(송파구청),승차,2078,5433,7412,4768,2786,2774,2880,3098,3300,4015,4782,7470,9320,5566,5349,4205,3073,1026
2024-08-28,2호선,잠실(송파구청),하차,1311,3354,7602,5957,4229,3905,3585,3406,3489,3998,4618,6246,8896,6001,3463,3144,3371,1558
2024-08-28,8호선,잠실(송파구청),승차,177,382,485,353,396,509,632,717,988,1159,1503,2125,3140,1666,1545,1320,1029,410
2024-08-28,8호선,잠실(송파구청),하차,519,1702,4153,2090,1503,1178,1051,1045,958,987,1059,1243,1593,820,474,322,235,151
2024-08-29,2호선,잠실(송파구청),승차,1992,5318,7267,4977,2723,2727,3014,3076,3347,4099,4927,7007,9237,5651,5447,4968,3650,1153
2024-08-29,2호선,잠실(송파구청),하차,1336,3493,7270,6062,4459,3920,3295,3573,3453,3794,4832,6570,9118,5828,3573,3364,3415,1662
2024-08-29,8호선,잠실(송파구청),승차,191,339,516,348,363,540,615,851,973,1202,1460,2082,2976,1650,1511,1445,1090,408
2024-08-29,8호선,잠실(송파구청),하차,531,1721,4101,2079,1484,1311,1091,1081,996,1003,1052,1308,1668,949,466,320,259,145
2024-08-30,2호선,잠실(송파구청),승차,2102,5226,7094,4440,2645,2722,3006,3205,3622,4496,5775,6989,8736,5648,4996,4781,4497,1426
2024-08-30,2호선,잠실(송파구청),하차,1252,3321,6834,5459,3711,3761,3826,3751,3657,4213,5545,7057,10056,6173,3508,3019,3272,2036
2024-08-30,8호선,잠실(송파구청),승차,161,362,488,342,399,528,678,813,1066,1355,1588,2146,3004,1679,1464,1589,1251,482
2024-08-30,8호선,잠실(송파구청),하차,476,1614,3941,1938,1359,1208,1081,1112,1156,1109,1251,1613,2079,1162,590,391,266,206
2024-08-31,2호선,잠실(송파구청),승차,910,1220,2041,2439,2789,3425,3850,4268,4960,5805,7568,7098,5901,5323,5848,6216,4234,1206
2024-08-31,2호선,잠실(송파구청),하차,1063,1460,2317,3778,4249,5537,5065,6323,5694,6102,5948,6054,4512,3307,3300,3439,2831,1843
2024-08-31,8호선,잠실(송파구청),승차,142,149,236,304,391,582,647,910,1292,1633,1762,1847,1689,1492,1687,1813,1177,434
2024-08-31,8호선,잠실(송파구청),하차,344,450,742,1120,1457,1946,2104,2245,1969,2026,1780,1581,1352,699,468,390,255,161
2024-09-01,2호선,잠실(송파구청),승차,514,669,1250,1682,1880,2496,3279,3815,3908,4346,4628,4848,4483,4259,5486,4447,2338,694
2024-09-01,2호선,잠실(송파구청),하차,694,859,1522,2700,3343,3904,3962,4150,4113,4218,4042,3813,3337,3405,2547,2101,1524,901
2024-09-01,8호선,잠실(송파구청),승차,95,94,160,204,248,388,623,785,1065,1247,1513,1452,1371,1230,1565,1271,701,210
2024-09-01,8호선,잠실(송파구청),하차,242,276,555,852,1148,1568,1782,1638,1555,1538,1357,1107,864,579,396,233,147,76
2024-09-02,2호선,잠실(송파구청),승차,1909,5042,7513,5490,3015,2616,2674,2671,2904,3631,4295,5536,8146,5152,4490,3554,2119,800
2024-09-02,2호선,잠실(송파구청),하차,1296,3512,7549,5470,3592,3224,3125,2924,2861,3409,4374,5828,8789,5614,3459,2916,2432,1128
2024-09-02,8호선,잠실(송파구청),승차,151,328,577,435,378,470,543,695,795,1113,1289,1870,3183,1638,1371,1182,750,274
2024-09-02,8호선,잠실(송파구청),하차,588,1752,4333,1896,1190,1097,1087,862,795,890,947,1075,1449,741,370,268,161,112
2024-09-03,2호선,잠실(송파구청),승차,2206,5727,7897,5366,2943,2541,2804,2891,3050,3335,4584,5962,8444,5261,4812,3776,3166,917
2024-09-03,2호선,잠실(송파구청),하차,1371,3577,7594,5687,3742,3480,3027,2846,3289,3646,4252,6594,9112,6283,3533,3060,2892,1297
2024-09-03,8호선,잠실(송파구청),승차,170,369,528,424,406,490,571,691,852,1116,1300,1996,3054,1674,1409,1329,868,302
2024-09-03,8호선,잠실(송파구청),하차,595,1830,4170,2074,1265,1024,932,954,836,907,964,1214,1552,761,407,298,212,144
2024-09-04,2호선,잠실(송파구청),승차,2124,5444,7768,4977,2970,2646,2884,3065,3601,3667,4538,7063,8663,5430,4930,3953,3457,1006
2024-09-04,2호선,잠실(송파구청),하차,1329,3434,7643,5667,3845,3392,3452,3125,3363,3825,4599,6645,9771,6183,3511,3470,2827,1652
2024-09-04,8호선,잠실(송파구청),승차,188,382,532,404,347,482,588,754,889,1166,1376,1993,3112,1638,1513,1270,1105,352
2024-09-04,8호선,잠실(송파구청),하차,521,1786,4347,2227,1350,1149,954,935,929,933,990,1338,1736,928,475,351,210,120
2024-09-05,2호선,잠실(송파구청),승차,2064,5449,7551,5213,3192,2600,2921,3146,3408,4194,4999,6643,8822,5121,5110,4069,3342,1027
2024-09-05,2호선,잠실(송파구청),하차,1328,3651,7684,6630,3800,3532,3123,3229,3379,3788,4588,6239,9498,6047,3504,3017,3529,1751
2024-09-05,8호선,잠실(송파구청),승차,182,377,542,396,430,568,635,755,930,1191,1410,2057,3015,1617,1505,1344,958,318
2024-09-05,8호선,잠실(송파구청),하차,573,1784,4306,2145,1375,1126,986,959,847,957,1032,1305,1650,721,433,305,264,147
2024-09-06,2호선,잠실(송파구청),승차,2070,5191,7382,4707,2910,2910,3204,3263,3539,4494,5792,7955,9198,5529,4946,4728,4598,1480
2024-09-06,2호선,잠실(송파구청),하차,1299,3229,7646,5826,3930,3873,3592,3918,3749,4437,5404,7140,10609,6210,3530,3887,3333,2059
2024-09-06,8호선,잠실(송파구청),승차,187,380,521,379,367,552,685,795,1012,1429,1522,2185,3000,1600,1416,1461,1357,508
2024-09-06,8호선,잠실(송파구청),하차,535,1677,4154,2251,1156,1232,1091,1048,979,1117,1210,1546,2128,1145,535,385,302,198
2024-09-07,2호선,잠실(송파구청),승차,990,1232,2191,2711,2815,3600,4531,4861,5371,6036,6869,6607,5931,5879,6229,6325,4014,1282
2024-09-07,2호선,잠실(송파구청),하차,1003,1247,2298,3615,4369,5620,5626,6176,5984,5948,6624,7318,5423,3827,3382,2910,2746,1992
2024-09-07,8호선,잠실(송파구청),승차,125,145,250,313,369,538,734,892,1158,1564,1934,1835,1841,1567,1700,1662,1172,441
2024-09-07,8호선,잠실(송파구청),하차,337,428,724,1145,1519,1823,2107,2052,1918,2116,1850,1635,1165,827,535,384,298,153
2024-09-08,2호선,잠실(송파구청),승차,631,731,1274,1886,2007,2720,3456,3929,4070,4436,4906,5133,4766,4594,5384,4185,2278,699
2024-09-08,2호선,잠실(송파구청),하차,676,881,1772,2911,3334,3714,4259,4460,4441,4482,4434,4877,3380,2807,2535,2187,1643,873
2024-09-08,8호선,잠실(송파구청),승차,99,90,147,209,209,351,551,796,1082,1378,1551,1475,1412,1287,1354,1154,677,233
2024-09-08,8호선,잠실(송파구청),하차,186,278,534,833,1181,1551,1694,1742,1455,1565,1259,1059,848,490,359,271,152,81
2024-09-09,2호선,잠실(송파구청),승차,2075,5472,7558,5280,2963,2750,2803,2804,3092,3528,4114,5938,7976,5129,4791,3798,2053,782
2024-09-09,2호선,잠실(송파구청),하차,1305,3339,7593,5163,3713,3261,3255,3042,3137,3612,4036,6381,8407,6065,3524,3005,2594,1168
2024-09-09,8호선,잠실(송파구청),승차,167,371,534,369,431,512,595,727,824,1119,1212,1937,3098,1704,1434,1277,752,229
2024-09-09,8호선,잠실(송파구청),하차,573,1880,4177,2014,1240,1095,1078,984,792,909,918,1156,1579,765,392,274,189,72
2024-09-10,2호선,잠실(송파구청),승차,2085,5555,7768,5305,3101,2623,2866,3190,3247,3731,4679,6458,9211,5594,4917,3913,3000,846
2024-09-10,2호선,잠실(송파구청),하차,1369,3641,7378,6466,3861,3590,3323,2915,3332,3425,4530,6380,9435,6072,3746,3068,3889,1399
2024-09-10,8호선,잠실(송파구청),승차,147,380,543,362,381,539,631,775,921,1182,1473,1992,3088,1703,1500,1354,916,259
2024-09-10,8호선,잠실(송파구청),하차,549,1884,4296,2124,1419,1187,1087,1019,878,929,958,1244,1639,717,445,332,217,144
2024-09-11,2호선,잠실(송파구청),승차,2130,5764,7303,5063,3011,2735,3101,3112,3191,3856,4427,6909,8721,5373,4896,4087,3435,904
2024-09-11,2호선,잠실(송파구청),하차,1274,3478,7527,5801,3868,3384,3233,3414,3312,3654,4625,6560,9754,5770,3380,3112,3490,1583
2024-09-11,8호선,잠실(송파구청),승차,172,413,522,361,407,535,609,772,857,1147,1307,2141,3081,1647,1469,1398,952,341
2024-09-11,8호선,잠실(송파구청),하차,532,1777,4268,2355,1415,1176,1018,973,841,914,972,1321,1700,796,407,297,262,147
2024-09-12,2호선,잠실(송파구청),승차,1989,4924,6915,5056,3063,2745,3030,3026,3094,4153,4350,6397,8244,4972,4783,3968,3742,961
2024-09-12,2호선,잠실(송파구청),하차,1275,3327,7473,6029,3596,3338,3008,3053,3008,3616,4528,6037,10010,5765,3473,3084,3282,1611
2024-09-12,8호선,잠실(송파구청),승차,167,331,507,402,369,467,617,718,947,1164,1408,2021,2985,1549,1424,1351,1196,353
2024-09-12,8호선,잠실(송파구청),하차,508,1842,4417,2213,1344,1162,918,998,866,936,944,1328,1864,912,407,351,224,140
2024-09-13,2호선,잠실(송파구청),승차,1973,5219,6792,4443,2697,2957,3334,3653,4167,5268,6368,6508,6652,4872,4752,4545,4295,1203
2024-09-13,2호선,잠실(송파구청),하차,1136,2974,6110,5215,3557,3387,4002,4424,4785,6289,7625,7826,8140,5022,3169,2816,2717,1776
2024-09-13,8호선,잠실(송파구청),승차,164,364,478,363,399,612,881,1097,1372,1963,2190,2153,2291,1725,1619,1770,1251,456
2024-09-13,8호선,잠실(송파구청),하차,462,1492,3546,1988,1427,1284,1206,1347,1345,1591,1826,1800,2008,1067,488,400,269,177
2024-09-14,2호선,잠실(송파구청),승차,673,958,1791,2095,2229,2813,3331,3661,4128,4765,5848,5492,4883,4539,5294,5701,3741,989
2024-09-14,2호선,잠실(송파구청),하차,802,945,1838,3290,3668,4681,4619,5436,5085,5058,5299,5127,3967,3128,3029,2592,2181,1325
2024-09-14,8호선,잠실(송파구청),승차,89,123,219,273,338,527,658,837,1094,1262,1508,1698,1522,1355,1542,1617,1134,337
2024-09-14,8호선,잠실(송파구청),하차,250,352,706,1023,1392,1620,1718,1828,1867,1722,1629,1409,1064,641,426,345,227,117
2024-09-15,2호선,잠실(송파구청),승차,432,550,1056,1538,1690,2044,2430,2811,3338,4000,4792,5144,4928,4363,5290,4851,3066,837
2024-09-15,2호선,잠실(송파구청),하차,666,708,1398,3004,3612,4001,4316,4498,4450,4462,4260,4061,3227,2675,2027,1939,1468,917
2024-09-15,8호선,잠실(송파구청),승차,77,80,130,197,198,278,468,606,891,1174,1397,1423,1410,1136,1360,1473,889,320
2024-09-15,8호선,잠실(송파구청),하차,181,253,458,827,1059,1423,1508,1591,1558,1664,1379,1186,983,650,405,271,125,103
2024-09-16,2호선,잠실(송파구청),승차,352,461,804,959,1253,1682,2365,2893,3143,3679,4482,5079,4564,3895,4064,4327,2702,544
2024-09-16,2호선,잠실(송파구청),하차,537,602,1194,2448,3547,3580,3993,4230,3995,4276,3675,3570,3193,2127,1593,1437,1153,650
2024-09-16,8호선,잠실(송파구청),승차,75,86,119,136,181,306,446,593,797,1101,1291,1267,1274,974,1098,1124,717,197
2024-09-16,8호선,잠실(송파구청),하차,185,236,381,655,941,1234,1348,1420,1348,1261,1155,924,869,572,342,193,113,62
2024-09-17,2호선,잠실(송파구청),승차,345,412,587,661,914,1241,1912,2632,2712,3469,3748,4214,3939,3498,3710,3982,2686,546
2024-09-17,2호선,잠실(송파구청),하차,411,566,933,1898,2587,3093,3971,3423,3346,3665,3235,3842,2366,1749,1235,1186,1051,542
2024-09-17,8호선,잠실(송파구청),승차,50,96,86,88,118,212,265,522,769,1041,1185,1260,1135,990,1088,985,781,225
2024-09-17,8호선,잠실(송파구청),하차,112,179,309,381,656,1129,1315,1275,1337,1412,1052,1079,786,533,325,196,113,75
2024-09-18,2호선,잠실(송파구청),승차,307,483,731,1079,1359,1977,2441,2858,3489,4058,4631,4632,4485,4274,4749,4475,2660,624
2024-09-18,2호선,잠실(송파구청),하차,485,614,1323,2631,3007,3656,4134,4081,3695,4181,3756,3569,2949,2122,1869,1802,1437,747
2024-09-18,8호선,잠실(송파구청),승차,48,94,124,162,210,391,510,841,1025,1410,1678,1637,1451,1383,1367,1189,857,235
2024-09-18,8호선,잠실(송파구청),하차,143,271,508,774,1141,1664,1770,1768,1703,1697,1419,1219,864,517,305,240,119,74
2024-09-19,2호선,잠실(송파구청),승차,2033,5476,6920,4179,2573,2444,2644,2871,2877,3702,4492,6108,8092,5128,4489,3975,3713,831
2024-09-19,2호선,잠실(송파구청),하차,1205,3127,6548,5163,3817,3066,3188,3039,3162,3902,4507,6238,9005,5973,3388,3551,2821,1225
2024-09-19,8호선,잠실(송파구청),승차,150,375,462,331,375,495,607,735,894,1153,1431,1971,3004,1675,1476,1202,980,281
2024-09-19,8호선,잠실(송파구청),하차,527,1475,3816,1840,1376,1193,1013,1084,958,1037,1086,1346,1613,787,414,289,197,115
2024-09-20,2호선,잠실(송파구청),승차,2080,5305,6757,4289,2551,2583,2817,3105,3505,4208,5188,6511,8630,5666,4708,4382,4066,1073
2024-09-20,2호선,잠실(송파구청),하차,1194,3056,6681,5140,3495,3450,3506,3769,3620,4334,5233,6811,10119,6173,3151,2715,3155,1644
2024-09-20,8호선,잠실(송파구청),승차,161,381,490,390,375,517,663,797,1024,1383,1684,2214,3285,1910,1571,1660,1194,382
2024-09-20,8호선,잠실(송파구청),하차,462,1544,3853,1839,1298,1285,1182,1278,1073,1172,1266,1623,2024,1028,466,342,259,187
2024-09-21,2호선,잠실(송파구청),승차,777,1008,1857,2340,2596,3184,4023,4586,4774,5531,6907,7087,6095,5444,6079,6479,4687,1400
2024-09-21,2호선,잠실(송파구청),하차,917,1089,1925,3351,3959,5308,5492,6193,5894,6425,6635,6624,4889,3240,3041,3507,2814,1943
2024-09-21,8호선,잠실(송파구청),승차,98,128,185,260,329,557,669,856,1188,1553,1838,1992,1955,1623,1756,1823,1342,509
2024-09-21,8호선,잠실(송파구청),하차,339,422,753,1171,1441,2012,2180,2240,2204,2283,1892,1706,1339,745,446,415,246,172
2024-09-22,2호선,잠실(송파구청),승차,702,725,1305,1822,2195,2588,3538,4038,3977,4487,5454,5052,4862,4936,5471,5244,2504,763
2024-09-22,2호선,잠실(송파구청),하차,677,887,1612,2890,3522,4242,4142,4480,4504,4739,4330,5326,3808,2752,2530,2155,1600,1179
2024-09-22,8호선,잠실(송파구청),승차,82,107,143,192,264,406,611,825,1003,1327,1546,1393,1432,1414,1364,1317,727,253
2024-09-22,8호선,잠실(송파구청),하차,227,288,542,887,1220,1533,1746,1727,1614,1573,1287,1113,966,501,444,253,114,90
2024-09-23,2호선,잠실(송파구청),승차,2136,5429,7730,5103,2943,2790,2841,2906,3084,3655,4401,6403,8384,5359,4824,4072,2286,818
2024-09-23,2호선,잠실(송파구청),하차,1305,3542,7279,5361,3755,3399,3162,3103,3124,3601,4194,6488,8885,6085,3887,2892,3286,1280
2024-09-23,8호선,잠실(송파구청),승차,154,402,520,395,344,539,597,717,908,1112,1310,2006,3111,1790,1517,1265,832,258
2024-09-23,8호선,잠실(송파구청),하차,585,1846,4157,1963,1284,1216,1030,1004,930,932,1009,1184,1536,830,448,301,211,128
2024-09-24,2호선,잠실(송파구청),승차,2129,5685,7678,5283,3167,2751,2983,3086,3264,4024,5015,6697,8743,5393,5028,4842,3425,1034
2024-09-24,2호선,잠실(송파구청),하차,1404,3483,7613,6071,4048,3598,3500,3454,3139,3847,4495,6473,10323,6395,3498,3568,3599,1471
2024-09-24,8호선,잠실(송파구청),승차,163,369,548,382,403,530,611,693,943,1262,1475,2015,3077,1721,1560,1559,948,289
2024-09-24,8호선,잠실(송파구청),하차,553,1811,4060,2492,1378,1220,1037,1032,902,924,979,1284,1710,814,429,298,247,147
2024-09-25,2호선,잠실(송파구청),승차,2128,5690,7579,5110,3244,2734,3026,3261,3500,3997,5080,7412,8729,5520,5104,4298,3816,1165
