date,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko
2021-07-28,51,1.2,0.0,precipitation,Precipitation,비/눈
2021-07-29,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-07-30,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-31,55,3.5,0.0,precipitation,Precipitation,비/눈
2021-08-01,63,26.1,0.0,precipitation,Precipitation,비/눈
2021-08-02,63,9.1,0.0,precipitation,Precipitation,비/눈
2021-08-03,51,3.1,0.0,precipitation,Precipitation,비/눈
2021-08-04,53,1.8,0.0,precipitation,Precipitation,비/눈
2021-08-05,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-06,61,5.7,0.0,precipitation,Precipitation,비/눈
2021-08-07,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-08,61,2.4,0.0,precipitation,Precipitation,비/눈
2021-08-09,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-10,53,1.0,0.0,precipitation,Precipitation,비/눈
2021-08-11,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-12,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-13,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-14,51,0.9,0.0,precipitation,Precipitation,비/눈
2021-08-15,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-16,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-08-17,55,1.8,0.0,precipitation,Precipitation,비/눈
2021-08-18,63,5.9,0.0,precipitation,Precipitation,비/눈
2021-08-19,51,0.7,0.0,precipitation,Precipitation,비/눈
2021-08-20,53,1.9,0.0,precipitation,Precipitation,비/눈
2021-08-21,65,46.8,0.0,precipitation,Precipitation,비/눈
2021-08-22,53,2.3,0.0,precipitation,Precipitation,비/눈
2021-08-23,65,38.1,0.0,precipitation,Precipitation,비/눈
2021-08-24,65,51.4,0.0,precipitation,Precipitation,비/눈
2021-08-25,55,6.1,0.0,precipitation,Precipitation,비/눈
2021-08-26,51,0.4,0.0,precipitation,Precipitation,비/눈
2021-08-27,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-08-28,3,0.0,0.0,cloudy,Cloudy,흐림
2021-08-29,63,7.7,0.0,precipitation,Precipitation,비/눈
2021-08-30,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-31,65,69.2,0.0,precipitation,Precipitation,비/눈
2021-09-01,65,63.4,0.0,precipitation,Precipitation,비/눈
2021-09-02,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-09-03,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-09-04,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-05,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-06,65,19.5,0.0,precipitation,Precipitation,비/눈
2021-09-07,63,25.1,0.0,precipitation,Precipitation,비/눈
2021-09-08,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-09-09,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-10,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-09-11,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-12,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-13,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-14,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-15,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-16,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-17,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-18,2,0.0,0.0,cloudy,Cloudy,흐림
2021-09-19,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-09-20,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-21,63,21.9,0.0,precipitation,Precipitation,비/눈
2021-09-22,63,10.7,0.0,precipitation,Precipitation,비/눈
2021-09-23,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-24,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-09-26,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-27,51,1.5,0.0,precipitation,Precipitation,비/눈
2021-09-28,61,5.3,0.0,precipitation,Precipitation,비/눈
2021-09-29,63,17.5,0.0,precipitation,Precipitation,비/눈
2021-09-30,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-01,53,0.7,0.0,precipitation,Precipitation,비/눈
2021-10-02,53,2.0,0.0,precipitation,Precipitation,비/눈
2021-10-03,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-04,55,5.5,0.0,precipitation,Precipitation,비/눈
2021-10-05,51,1.3,0.0,precipitation,Precipitation,비/눈
2021-10-06,55,6.0,0.0,precipitation,Precipitation,비/눈
2021-10-07,61,7.9,0.0,precipitation,Precipitation,비/눈
2021-10-08,55,6.6,0.0,precipitation,Precipitation,비/눈
2021-10-09,51,0.4,0.0,precipitation,Precipitation,비/눈
2021-10-10,55,7.4,0.0,precipitation,Precipitation,비/눈
2021-10-11,61,6.9,0.0,precipitation,Precipitation,비/눈
2021-10-12,51,1.1,0.0,precipitation,Precipitation,비/눈
2021-10-13,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-14,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-15,61,3.6,0.0,precipitation,Precipitation,비/눈
2021-10-16,53,1.1,0.0,precipitation,Precipitation,비/눈
2021-10-17,0,0.0,0.0,clear,Clear,맑음
2021-10-18,61,2.6,0.0,precipitation,Precipitation,비/눈
2021-10-19,55,3.9,0.0,precipitation,Precipitation,비/눈
2021-10-20,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-21,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-22,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-23,2,0.0,0.0,cloudy,Cloudy,흐림
2021-10-24,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-26,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-27,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-10-28,0,0.0,0.0,clear,Clear,맑음
2021-10-29,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-30,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-31,61,2.7,0.0,precipitation,Precipitation,비/눈
2021-11-01,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-11-02,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-03,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-04,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-05,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-06,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-07,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-08,63,21.4,0.0,precipitation,Precipitation,비/눈
2021-11-09,53,3.2,0.0,precipitation,Precipitation,비/눈
2021-11-10,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-11,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-12,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-13,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-14,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-15,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-16,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-17,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-18,51,0.8,0.0,precipitation,Precipitation,비/눈
2021-11-19,51,0.7,0.0,precipitation,Precipitation,비/눈
2021-11-20,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-21,63,4.9,0.0,precipitation,Precipitation,비/눈
2021-11-22,53,1.9,0.0,precipitation,Precipitation,비/눈
2021-11-23,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-24,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-11-26,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-27,0,0.0,0.0,clear,Clear,맑음
2021-11-28,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-29,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-30,63,24.8,0.0,precipitation,Precipitation,비/눈
2021-12-01,1,0.0,0.0,clear,Clear,맑음
2021-12-02,73,1.0,0.21,precipitation,Precipitation,비/눈
2021-12-03,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-12-04,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-05,0,0.0,0.0,clear,Clear,맑음
2021-12-06,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-07,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-08,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-09,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-10,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-12-11,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-12,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-13,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-14,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-12-15,53,2.5,0.0,precipitation,Precipitation,비/눈
2021-12-16,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-12-17,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-18,75,2.0,1.4,precipitation,Precipitation,비/눈
2021-12-19,73,1.3,0.91,precipitation,Precipitation,비/눈
2021-12-20,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-21,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-22,0,0.0,0.0,clear,Clear,맑음
2021-12-23,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-24,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-25,0,0.0,0.0,clear,Clear,맑음
2021-12-26,0,0.0,0.0,clear,Clear,맑음
2021-12-27,71,0.1,0.07,precipitation,Precipitation,비/눈
2021-12-28,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-29,71,0.9,0.28,precipitation,Precipitation,비/눈
2021-12-30,3,0.0,0.0,cloudy,Cloudy,흐림
2021-12-31,2,0.0,0.0,cloudy,Cloudy,흐림
2022-01-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-02,71,0.2,0.14,precipitation,Precipitation,비/눈
2022-01-03,71,0.1,0.07,precipitation,Precipitation,비/눈
2022-01-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-05,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-07,0,0.0,0.0,clear,Clear,맑음
2022-01-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-10,71,0.9,0.63,precipitation,Precipitation,비/눈
2022-01-11,73,0.8,0.56,precipitation,Precipitation,비/눈
2022-01-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-13,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-14,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-15,71,0.3,0.21,precipitation,Precipitation,비/눈
2022-01-16,71,0.1,0.07,precipitation,Precipitation,비/눈
2022-01-17,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-18,2,0.0,0.0,cloudy,Cloudy,흐림
2022-01-19,73,1.4,0.98,precipitation,Precipitation,비/눈
2022-01-20,0,0.0,0.0,clear,Clear,맑음
2022-01-21,0,0.0,0.0,clear,Clear,맑음
2022-01-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-25,71,0.5,0.28,precipitation,Precipitation,비/눈
2022-01-26,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-29,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-30,3,0.0,0.0,cloudy,Cloudy,흐림
2022-01-31,73,1.0,0.77,precipitation,Precipitation,비/눈
2022-02-01,73,1.0,0.7,precipitation,Precipitation,비/눈
2022-02-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-03,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-05,2,0.0,0.0,cloudy,Cloudy,흐림
2022-02-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-07,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-11,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-13,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-14,73,1.6,0.56,precipitation,Precipitation,비/눈
2022-02-15,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-16,2,0.0,0.0,cloudy,Cloudy,흐림
2022-02-17,1,0.0,0.0,clear,Clear,맑음
2022-02-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-19,71,0.4,0.28,precipitation,Precipitation,비/눈
2022-02-20,0,0.0,0.0,clear,Clear,맑음
2022-02-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-02-24,0,0.0,0.0,clear,Clear,맑음
2022-02-25,1,0.0,0.0,clear,Clear,맑음
2022-02-26,51,0.7,0.0,precipitation,Precipitation,비/눈
2022-02-27,0,0.0,0.0,clear,Clear,맑음
2022-02-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-01,51,1.3,0.0,precipitation,Precipitation,비/눈
2022-03-02,0,0.0,0.0,clear,Clear,맑음
2022-03-03,0,0.0,0.0,clear,Clear,맑음
2022-03-04,55,1.9,0.0,precipitation,Precipitation,비/눈
2022-03-05,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-07,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-11,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-03-12,53,0.6,0.0,precipitation,Precipitation,비/눈
2022-03-13,63,12.6,0.0,precipitation,Precipitation,비/눈
2022-03-14,63,11.7,0.0,precipitation,Precipitation,비/눈
2022-03-15,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-16,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-17,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-03-18,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-03-19,75,12.9,5.74,precipitation,Precipitation,비/눈
2022-03-20,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-25,63,8.2,0.0,precipitation,Precipitation,비/눈
2022-03-26,63,23.7,0.0,precipitation,Precipitation,비/눈
2022-03-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-28,2,0.0,0.0,cloudy,Cloudy,흐림
2022-03-29,3,0.0,0.0,cloudy,Cloudy,흐림
2022-03-30,61,3.0,0.0,precipitation,Precipitation,비/눈
2022-03-31,55,2.3,0.0,precipitation,Precipitation,비/눈
2022-04-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-02,0,0.0,0.0,clear,Clear,맑음
2022-04-03,0,0.0,0.0,clear,Clear,맑음
2022-04-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-05,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-07,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-08,0,0.0,0.0,clear,Clear,맑음
2022-04-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-11,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-12,51,0.7,0.0,precipitation,Precipitation,비/눈
2022-04-13,55,3.3,0.0,precipitation,Precipitation,비/눈
2022-04-14,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-04-15,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-04-16,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-17,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-19,0,0.0,0.0,clear,Clear,맑음
2022-04-20,0,0.0,0.0,clear,Clear,맑음
2022-04-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-24,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-04-25,63,3.7,0.0,precipitation,Precipitation,비/눈
2022-04-26,63,5.2,0.0,precipitation,Precipitation,비/눈
2022-04-27,2,0.0,0.0,cloudy,Cloudy,흐림
2022-04-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-04-29,63,17.7,0.0,precipitation,Precipitation,비/눈
2022-04-30,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-05-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-03,1,0.0,0.0,clear,Clear,맑음
2022-05-04,0,0.0,0.0,clear,Clear,맑음
2022-05-05,2,0.0,0.0,cloudy,Cloudy,흐림
2022-05-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-07,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-05-08,61,4.2,0.0,precipitation,Precipitation,비/눈
2022-05-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-11,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-13,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-14,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-15,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-16,2,0.0,0.0,cloudy,Cloudy,흐림
2022-05-17,0,0.0,0.0,clear,Clear,맑음
2022-05-18,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-05-19,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-20,51,0.6,0.0,precipitation,Precipitation,비/눈
2022-05-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-25,63,9.4,0.0,precipitation,Precipitation,비/눈
2022-05-26,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-05-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-05-29,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-05-30,51,1.0,0.0,precipitation,Precipitation,비/눈
2022-05-31,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-03,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-05,61,3.4,0.0,precipitation,Precipitation,비/눈
2022-06-06,63,17.3,0.0,precipitation,Precipitation,비/눈
2022-06-07,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-06-08,51,0.9,0.0,precipitation,Precipitation,비/눈
2022-06-09,53,3.3,0.0,precipitation,Precipitation,비/눈
2022-06-10,53,0.7,0.0,precipitation,Precipitation,비/눈
2022-06-11,63,4.8,0.0,precipitation,Precipitation,비/눈
2022-06-12,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-06-13,63,12.2,0.0,precipitation,Precipitation,비/눈
2022-06-14,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-06-15,63,19.1,0.0,precipitation,Precipitation,비/눈
2022-06-16,53,1.5,0.0,precipitation,Precipitation,비/눈
2022-06-17,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-18,51,0.6,0.0,precipitation,Precipitation,비/눈
2022-06-19,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-06-20,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-06-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-06-23,63,44.2,0.0,precipitation,Precipitation,비/눈
2022-06-24,63,6.7,0.0,precipitation,Precipitation,비/눈
2022-06-25,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-06-26,53,1.5,0.0,precipitation,Precipitation,비/눈
2022-06-27,65,19.3,0.0,precipitation,Precipitation,비/눈
2022-06-28,63,9.1,0.0,precipitation,Precipitation,비/눈
2022-06-29,65,78.7,0.0,precipitation,Precipitation,비/눈
2022-06-30,65,84.3,0.0,precipitation,Precipitation,비/눈
2022-07-01,51,0.6,0.0,precipitation,Precipitation,비/눈
2022-07-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-07-03,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-07-04,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-07-05,63,7.5,0.0,precipitation,Precipitation,비/눈
2022-07-06,61,2.0,0.0,precipitation,Precipitation,비/눈
2022-07-07,63,23.8,0.0,precipitation,Precipitation,비/눈
2022-07-08,51,1.3,0.0,precipitation,Precipitation,비/눈
2022-07-09,51,1.2,0.0,precipitation,Precipitation,비/눈
2022-07-10,61,2.8,0.0,precipitation,Precipitation,비/눈
2022-07-11,55,2.5,0.0,precipitation,Precipitation,비/눈
2022-07-12,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-07-13,65,59.0,0.0,precipitation,Precipitation,비/눈
2022-07-14,55,1.9,0.0,precipitation,Precipitation,비/눈
2022-07-15,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-07-16,51,2.1,0.0,precipitation,Precipitation,비/눈
2022-07-17,61,1.8,0.0,precipitation,Precipitation,비/눈
2022-07-18,51,0.7,0.0,precipitation,Precipitation,비/눈
2022-07-19,55,3.3,0.0,precipitation,Precipitation,비/눈
2022-07-20,53,1.3,0.0,precipitation,Precipitation,비/눈
2022-07-21,63,22.6,0.0,precipitation,Precipitation,비/눈
2022-07-22,53,3.0,0.0,precipitation,Precipitation,비/눈
2022-07-23,65,31.9,0.0,precipitation,Precipitation,비/눈
2022-07-24,63,4.4,0.0,precipitation,Precipitation,비/눈
2022-07-25,3,0.0,0.0,cloudy,Cloudy,흐림
2022-07-26,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-07-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-07-28,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-07-29,53,1.3,0.0,precipitation,Precipitation,비/눈
2022-07-30,63,9.2,0.0,precipitation,Precipitation,비/눈
2022-07-31,65,37.6,0.0,precipitation,Precipitation,비/눈
2022-08-01,65,31.3,0.0,precipitation,Precipitation,비/눈
2022-08-02,63,19.5,0.0,precipitation,Precipitation,비/눈
2022-08-03,65,39.6,0.0,precipitation,Precipitation,비/눈
2022-08-04,53,2.4,0.0,precipitation,Precipitation,비/눈
2022-08-05,51,1.4,0.0,precipitation,Precipitation,비/눈
2022-08-06,63,8.1,0.0,precipitation,Precipitation,비/눈
2022-08-07,63,14.8,0.0,precipitation,Precipitation,비/눈
2022-08-08,65,61.0,0.0,precipitation,Precipitation,비/눈
2022-08-09,65,107.5,0.0,precipitation,Precipitation,비/눈
2022-08-10,63,19.1,0.0,precipitation,Precipitation,비/눈
2022-08-11,63,29.6,0.0,precipitation,Precipitation,비/눈
2022-08-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-08-13,63,11.5,0.0,precipitation,Precipitation,비/눈
2022-08-14,51,1.1,0.0,precipitation,Precipitation,비/눈
2022-08-15,63,8.9,0.0,precipitation,Precipitation,비/눈
2022-08-16,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-08-17,63,4.1,0.0,precipitation,Precipitation,비/눈
2022-08-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-08-19,65,35.1,0.0,precipitation,Precipitation,비/눈
2022-08-20,65,23.7,0.0,precipitation,Precipitation,비/눈
2022-08-21,53,1.6,0.0,precipitation,Precipitation,비/눈
2022-08-22,61,2.9,0.0,precipitation,Precipitation,비/눈
2022-08-23,63,10.3,0.0,precipitation,Precipitation,비/눈
2022-08-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-08-25,61,6.0,0.0,precipitation,Precipitation,비/눈
2022-08-26,51,1.4,0.0,precipitation,Precipitation,비/눈
2022-08-27,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-08-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-08-29,53,2.2,0.0,precipitation,Precipitation,비/눈
2022-08-30,63,39.5,0.0,precipitation,Precipitation,비/눈
2022-08-31,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-09-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-03,51,0.2,0.0,precipitation,Precipitation,비/눈
2022-09-04,63,31.2,0.0,precipitation,Precipitation,비/눈
2022-09-05,65,82.5,0.0,precipitation,Precipitation,비/눈
2022-09-06,65,68.7,0.0,precipitation,Precipitation,비/눈
2022-09-07,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-11,61,2.2,0.0,precipitation,Precipitation,비/눈
2022-09-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-13,51,0.5,0.0,precipitation,Precipitation,비/눈
2022-09-14,55,1.3,0.0,precipitation,Precipitation,비/눈
2022-09-15,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-16,63,12.5,0.0,precipitation,Precipitation,비/눈
2022-09-17,65,16.5,0.0,precipitation,Precipitation,비/눈
2022-09-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-19,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-20,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-22,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-23,63,4.6,0.0,precipitation,Precipitation,비/눈
2022-09-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-25,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-26,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-29,3,0.0,0.0,cloudy,Cloudy,흐림
2022-09-30,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-02,65,24.8,0.0,precipitation,Precipitation,비/눈
