일자,요일,지점명,지점번호,방향,구분,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,요일(2)
20230801,화,서강대교,C-06,유출,서강대교북단->서강대교남단,271.0,205.0,138.0,101.0,190.0,317.0,638.0,1794.0,1863.0,1399.0,1207.0,1180.0,1260.0,1149.0,1290.0,1421.0,1375.0,1494.0,1206.0,922.0,775.0,783.0,738.0,449.0,
20230801,화,마포대교,C-07,유입,마포대교남단->마포대교북단,1110.0,700.0,481.0,405.0,528.0,1353.0,2727.0,3784.0,3915.0,3631.0,3706.0,3699.0,3472.0,3464.0,3327.0,3191.0,3322.0,4031.0,3780.0,2895.0,2656.0,2657.0,2095.0,1524.0,
20230801,화,마포대교,C-07,유출,마포대교북단->마포대교남단,777.0,534.0,333.0,298.0,501.0,802.0,1779.0,3287.0,3506.0,2929.0,2598.0,2687.0,2639.0,2775.0,2834.0,3170.0,3221.0,3443.0,2939.0,2680.0,2684.0,2625.0,2152.0,1348.0,
20230801,화,원효대교,C-08,유입,원효대교남단->원효대교북단,497.0,328.0,215.0,189.0,291.0,725.0,1242.0,2072.0,2322.0,2009.0,1999.0,1928.0,1679.0,1613.0,1641.0,1507.0,1472.0,1577.0,1571.0,1185.0,1083.0,923.0,764.0,669.0,
20230801,화,원효대교,C-08,유출,원효대교북단->원효대교남단,373.0,263.0,191.0,150.0,184.0,334.0,731.0,1378.0,1511.0,1104.0,1066.0,1122.0,1053.0,1291.0,1241.0,1316.0,1609.0,1850.0,1614.0,1256.0,1094.0,1003.0,768.0,564.0,
20230801,화,한강대교,C-09,유입,한강대교남단->한강대교북단,873.0,684.0,455.0,360.0,583.0,1283.0,2269.0,3102.0,2760.0,2769.0,2602.0,2590.0,2160.0,2228.0,2222.0,2142.0,2148.0,1962.0,1822.0,1465.0,1689.0,1728.0,1601.0,1249.0,
20230801,화,한강대교,C-09,유출,한강대교북단->한강대교남단,1091.0,744.0,597.0,394.0,567.0,795.0,1409.0,1723.0,1932.0,1711.0,1767.0,1774.0,1755.0,1981.0,2144.0,2253.0,2753.0,3350.0,3452.0,2775.0,2773.0,2647.0,2265.0,1577.0,
20230802,수,서강대교,C-06,유입,서강대교남단->서강대교북단,226.0,140.0,104.0,95.0,123.0,264.0,584.0,801.0,1024.0,1102.0,991.0,1025.0,939.0,1052.0,928.0,973.0,1039.0,1532.0,2009.0,1060.0,649.0,648.0,509.0,361.0,
20230802,수,서강대교,C-06,유출,서강대교북단->서강대교남단,313.0,200.0,145.0,131.0,207.0,282.0,629.0,1682.0,1930.0,1354.0,1261.0,1240.0,1157.0,1318.0,1337.0,1410.0,1452.0,1544.0,1309.0,968.0,808.0,797.0,718.0,489.0,
20230802,수,마포대교,C-07,유입,마포대교남단->마포대교북단,1089.0,719.0,530.0,398.0,506.0,1281.0,2663.0,3720.0,3883.0,3758.0,3889.0,3655.0,3342.0,3379.0,3221.0,3150.0,3394.0,4004.0,3775.0,2637.0,2691.0,2760.0,2157.0,1597.0,
20230802,수,마포대교,C-07,유출,마포대교북단->마포대교남단,773.0,505.0,396.0,286.0,447.0,746.0,1773.0,3312.0,3528.0,2859.0,2563.0,2643.0,2729.0,2876.0,2918.0,3273.0,3222.0,3334.0,3059.0,2799.0,2842.0,2540.0,2245.0,1412.0,
20230802,수,원효대교,C-08,유입,원효대교남단->원효대교북단,567.0,364.0,229.0,198.0,266.0,703.0,1216.0,1987.0,2243.0,2034.0,1977.0,1941.0,1821.0,1759.0,1610.0,1586.0,1589.0,1610.0,1701.0,1186.0,1018.0,1010.0,801.0,699.0,
20230802,수,원효대교,C-08,유출,원효대교북단->원효대교남단,372.0,286.0,165.0,165.0,177.0,321.0,684.0,1399.0,1546.0,1103.0,1029.0,1105.0,1088.0,1195.0,1234.0,1353.0,1497.0,1874.0,1637.0,1246.0,1076.0,923.0,755.0,600.0,
20230802,수,한강대교,C-09,유입,한강대교남단->한강대교북단,960.0,619.0,519.0,374.0,655.0,1231.0,2332.0,3047.0,2775.0,2565.0,2575.0,2613.0,2310.0,2310.0,2155.0,2170.0,2312.0,2250.0,2050.0,1473.0,1604.0,1729.0,1625.0,1313.0,
20230802,수,한강대교,C-09,유출,한강대교북단->한강대교남단,1124.0,805.0,493.0,432.0,484.0,792.0,1403.0,1766.0,1994.0,1810.0,1840.0,1862.0,1818.0,1906.0,2120.0,2326.0,2749.0,3421.0,3267.0,2670.0,2654.0,2586.0,2350.0,1765.0,
20230803,목,서강대교,C-06,유입,서강대교남단->서강대교북단,249.0,197.0,170.0,93.0,109.0,226.0,609.0,902.0,1113.0,1146.0,987.0,1168.0,938.0,1113.0,985.0,991.0,1041.0,1496.0,1985.0,1209.0,752.0,705.0,530.0,385.0,
20230803,목,서강대교,C-06,유출,서강대교북단->서강대교남단,277.0,219.0,159.0,127.0,210.0,295.0,647.0,1774.0,1889.0,1364.0,1318.0,1188.0,1177.0,1230.0,1244.0,1357.0,1383.0,1558.0,1260.0,879.0,837.0,874.0,782.0,456.0,
20230803,목,마포대교,C-07,유입,마포대교남단->마포대교북단,1163.0,850.0,582.0,404.0,528.0,1252.0,2657.0,3762.0,4033.0,3858.0,3889.0,3566.0,3337.0,3339.0,3396.0,3026.0,3359.0,3973.0,3937.0,2904.0,2828.0,2664.0,2282.0,1651.0,
20230803,목,마포대교,C-07,유출,마포대교북단->마포대교남단,806.0,564.0,395.0,300.0,443.0,752.0,1803.0,3323.0,3456.0,2874.0,2710.0,2813.0,2927.0,3041.0,2924.0,3184.0,2952.0,2997.0,3096.0,2720.0,2637.0,2573.0,2230.0,1517.0,
20230803,목,원효대교,C-08,유입,원효대교남단->원효대교북단,556.0,418.0,212.0,192.0,244.0,687.0,1259.0,1961.0,2245.0,1983.0,2044.0,2007.0,1516.0,1592.0,1553.0,1529.0,1459.0,1651.0,1709.0,1191.0,1042.0,991.0,855.0,706.0,
20230803,목,원효대교,C-08,유출,원효대교북단->원효대교남단,387.0,261.0,200.0,165.0,166.0,329.0,742.0,1373.0,1602.0,1039.0,1012.0,1132.0,1121.0,1263.0,1203.0,1487.0,1321.0,1771.0,1752.0,1365.0,1028.0,949.0,825.0,570.0,
20230803,목,한강대교,C-09,유입,한강대교남단->한강대교북단,972.0,687.0,507.0,372.0,621.0,1235.0,2372.0,3171.0,2906.0,2547.0,2597.0,2614.0,2179.0,2301.0,2263.0,2119.0,2282.0,2099.0,1931.0,1481.0,1618.0,1771.0,1635.0,1340.0,
20230803,목,한강대교,C-09,유출,한강대교북단->한강대교남단,1219.0,884.0,512.0,444.0,519.0,815.0,1396.0,1816.0,1991.0,1695.0,1753.0,1719.0,1968.0,1989.0,1987.0,2316.0,2634.0,3408.0,3623.0,2601.0,2575.0,2571.0,2333.0,1794.0,
20230804,금,서강대교,C-06,유입,서강대교남단->서강대교북단,244.0,184.0,125.0,111.0,112.0,268.0,574.0,825.0,1073.0,1196.0,985.0,1171.0,969.0,1124.0,1111.0,1074.0,1187.0,1753.0,2058.0,1270.0,745.0,712.0,563.0,439.0,
20230804,금,서강대교,C-06,유출,서강대교북단->서강대교남단,343.0,229.0,161.0,134.0,213.0,304.0,681.0,1724.0,1851.0,1244.0,1320.0,1232.0,1271.0,1436.0,1329.0,1492.0,1508.0,1536.0,1308.0,1062.0,947.0,945.0,875.0,564.0,
20230804,금,마포대교,C-07,유입,마포대교남단->마포대교북단,1245.0,871.0,563.0,436.0,527.0,1337.0,2608.0,3555.0,3934.0,3826.0,3785.0,3660.0,3433.0,3344.0,3465.0,3332.0,3629.0,4232.0,3765.0,3034.0,2952.0,2683.0,2538.0,1715.0,
20230804,금,마포대교,C-07,유출,마포대교북단->마포대교남단,898.0,580.0,434.0,344.0,472.0,780.0,1727.0,3355.0,3503.0,2930.0,2752.0,2782.0,2862.0,2993.0,2719.0,3076.0,3337.0,3131.0,3023.0,3009.0,3032.0,2566.0,2267.0,1648.0,
20230804,금,원효대교,C-08,유입,원효대교남단->원효대교북단,576.0,407.0,284.0,222.0,267.0,637.0,1169.0,1875.0,2083.0,1866.0,1930.0,1937.0,1496.0,1587.0,1679.0,1561.0,1596.0,1722.0,2060.0,1340.0,1090.0,1035.0,926.0,888.0,
20230804,금,원효대교,C-08,유출,원효대교북단->원효대교남단,454.0,315.0,212.0,188.0,170.0,329.0,704.0,1352.0,1525.0,1167.0,1066.0,1122.0,1109.0,1279.0,1310.0,1371.0,1676.0,1850.0,1626.0,1211.0,1171.0,1021.0,851.0,712.0,
20230804,금,한강대교,C-09,유입,한강대교남단->한강대교북단,1061.0,737.0,542.0,420.0,610.0,1248.0,2226.0,3009.0,2774.0,2750.0,2463.0,2426.0,2036.0,2293.0,2063.0,2214.0,2263.0,2333.0,2116.0,1527.0,1753.0,1937.0,1789.0,1477.0,
20230804,금,한강대교,C-09,유출,한강대교북단->한강대교남단,1282.0,884.0,637.0,550.0,513.0,815.0,1331.0,1769.0,2124.0,1885.0,2007.0,1966.0,2078.0,2157.0,2321.0,2644.0,2998.0,3321.0,3712.0,2930.0,2840.0,2755.0,2505.0,2028.0,
20230805,토,서강대교,C-06,유입,서강대교남단->서강대교북단,289.0,223.0,188.0,139.0,122.0,216.0,396.0,416.0,651.0,783.0,942.0,1098.0,1131.0,1162.0,1096.0,1118.0,1026.0,1019.0,820.0,665.0,578.0,588.0,488.0,323.0,
20230805,토,서강대교,C-06,유출,서강대교북단->서강대교남단,401.0,311.0,214.0,168.0,171.0,247.0,363.0,445.0,592.0,834.0,1114.0,1114.0,1210.0,1337.0,1172.0,1383.0,1342.0,1214.0,1192.0,818.0,839.0,798.0,714.0,519.0,
20230805,토,마포대교,C-07,유입,마포대교남단->마포대교북단,1233.0,871.0,663.0,524.0,518.0,1079.0,1766.0,1671.0,2210.0,2672.0,2981.0,3306.0,3403.0,3118.0,3161.0,3020.0,3188.0,2907.0,2649.0,2250.0,2709.0,2474.0,2097.0,1493.0,
20230805,토,마포대교,C-07,유출,마포대교북단->마포대교남단,1012.0,681.0,499.0,328.0,360.0,539.0,961.0,1106.0,1560.0,2136.0,2632.0,2864.0,2765.0,3060.0,2926.0,3108.0,3162.0,3071.0,2703.0,2267.0,2259.0,2214.0,1927.0,1162.0,
20230805,토,원효대교,C-08,유입,원효대교남단->원효대교북단,588.0,455.0,353.0,270.0,335.0,559.0,754.0,817.0,1024.0,1197.0,1577.0,1553.0,1826.0,1556.0,1507.0,1450.0,1389.0,1185.0,1062.0,1027.0,1006.0,863.0,803.0,622.0,
20230805,토,원효대교,C-08,유출,원효대교북단->원효대교남단,468.0,361.0,251.0,169.0,214.0,311.0,497.0,581.0,714.0,853.0,1138.0,1135.0,1030.0,1019.0,1132.0,1182.0,1279.0,1368.0,1155.0,981.0,1010.0,962.0,884.0,693.0,
20230805,토,한강대교,C-09,유입,한강대교남단->한강대교북단,1197.0,962.0,724.0,527.0,699.0,1153.0,1630.0,1771.0,2120.0,2578.0,2715.0,2800.0,2659.0,2392.0,2555.0,2456.0,2345.0,2370.0,1998.0,1786.0,1827.0,1892.0,1796.0,1290.0,
20230805,토,한강대교,C-09,유출,한강대교북단->한강대교남단,1516.0,1136.0,771.0,639.0,666.0,782.0,1077.0,1293.0,1595.0,1741.0,1694.0,1919.0,1942.0,2037.0,2142.0,2311.0,2599.0,2580.0,2476.0,2189.0,2585.0,2662.0,2384.0,1867.0,
20230806,일,서강대교,C-06,유입,서강대교남단->서강대교북단,214.0,178.0,147.0,113.0,62.0,133.0,207.0,311.0,507.0,610.0,937.0,803.0,934.0,890.0,1006.0,890.0,848.0,718.0,640.0,550.0,485.0,483.0,362.0,225.0,
20230806,일,서강대교,C-06,유출,서강대교북단->서강대교남단,360.0,251.0,188.0,167.0,183.0,244.0,434.0,458.0,613.0,650.0,1015.0,841.0,1103.0,1106.0,1233.0,1142.0,1058.0,1012.0,770.0,721.0,658.0,590.0,523.0,287.0,
20230806,일,마포대교,C-07,유입,마포대교남단->마포대교북단,1118.0,798.0,660.0,466.0,471.0,627.0,916.0,1137.0,1792.0,2268.0,2733.0,2694.0,2816.0,2827.0,2871.0,2818.0,2935.0,2547.0,2217.0,2293.0,2442.0,2082.0,1593.0,1050.0,
20230806,일,마포대교,C-07,유출,마포대교북단->마포대교남단,750.0,471.0,343.0,229.0,281.0,400.0,680.0,820.0,1154.0,1603.0,2420.0,2396.0,2556.0,2685.0,2878.0,2968.0,2757.0,2565.0,2218.0,2038.0,2106.0,1879.0,1433.0,853.0,
20230806,일,원효대교,C-08,유입,원효대교남단->원효대교북단,466.0,348.0,280.0,192.0,255.0,324.0,372.0,534.0,836.0,1038.0,1319.0,1245.0,1243.0,1321.0,1275.0,1356.0,1209.0,1086.0,967.0,878.0,879.0,795.0,623.0,460.0,
20230806,일,원효대교,C-08,유출,원효대교북단->원효대교남단,509.0,315.0,269.0,194.0,157.0,229.0,362.0,384.0,518.0,665.0,847.0,911.0,988.0,1103.0,1126.0,1183.0,1205.0,1155.0,1070.0,915.0,864.0,800.0,714.0,439.0,
20230806,일,한강대교,C-09,유입,한강대교남단->한강대교북단,1147.0,846.0,720.0,512.0,493.0,698.0,1066.0,1168.0,1679.0,2314.0,2555.0,2327.0,2276.0,2235.0,2294.0,2188.0,2032.0,2042.0,1750.0,1513.0,1685.0,1565.0,1430.0,1032.0,
20230806,일,한강대교,C-09,유출,한강대교북단->한강대교남단,1425.0,1068.0,798.0,596.0,468.0,498.0,716.0,843.0,1265.0,1449.0,1596.0,1756.0,1829.0,2096.0,2052.0,2332.0,2332.0,2284.0,2093.0,2131.0,2576.0,2425.0,2038.0,1326.0,
20230807,월,서강대교,C-06,유입,서강대교남단->서강대교북단,148.0,114.0,81.0,63.0,97.0,256.0,543.0,874.0,954.0,1181.0,1014.0,973.0,883.0,954.0,888.0,965.0,995.0,1518.0,1977.0,1139.0,737.0,587.0,455.0,304.0,
20230807,월,서강대교,C-06,유출,서강대교북단->서강대교남단,238.0,146.0,97.0,108.0,155.0,281.0,729.0,1903.0,2027.0,1287.0,1244.0,1120.0,1091.0,1200.0,1213.0,1193.0,1392.0,1299.0,1155.0,836.0,766.0,740.0,659.0,458.0,
20230807,월,마포대교,C-07,유입,마포대교남단->마포대교북단,642.0,472.0,288.0,339.0,499.0,1377.0,2967.0,3902.0,4088.0,3916.0,3405.0,3306.0,2852.0,3073.0,3278.0,2898.0,3165.0,3908.0,3974.0,2795.0,2611.0,2607.0,2164.0,1444.0,
20230807,월,마포대교,C-07,유출,마포대교북단->마포대교남단,487.0,306.0,204.0,176.0,327.0,751.0,1900.0,3479.0,3560.0,2946.0,2536.0,2711.0,2484.0,2815.0,2746.0,2879.0,3196.0,3115.0,2947.0,2823.0,2725.0,2354.0,1787.0,1321.0,
20230807,월,원효대교,C-08,유입,원효대교남단->원효대교북단,271.0,200.0,144.0,108.0,257.0,693.0,1368.0,2115.0,2267.0,2003.0,1801.0,1584.0,1435.0,1563.0,1501.0,1524.0,1508.0,1547.0,1698.0,1139.0,1038.0,940.0,726.0,683.0,
20230807,월,원효대교,C-08,유출,원효대교북단->원효대교남단,315.0,205.0,107.0,104.0,147.0,337.0,721.0,1508.0,1609.0,1090.0,1055.0,1093.0,1032.0,1254.0,1224.0,1322.0,1573.0,1915.0,1645.0,1304.0,1060.0,751.0,649.0,521.0,
20230807,월,한강대교,C-09,유입,한강대교남단->한강대교북단,867.0,609.0,427.0,348.0,574.0,1272.0,2483.0,3140.0,2989.0,2726.0,2586.0,2436.0,2263.0,2232.0,2520.0,2148.0,2268.0,2132.0,1906.0,1478.0,1580.0,1673.0,1470.0,1272.0,
20230807,월,한강대교,C-09,유출,한강대교북단->한강대교남단,1123.0,699.0,462.0,334.0,452.0,853.0,1460.0,1787.0,2089.0,1758.0,1898.0,1925.0,1772.0,1901.0,2073.0,2320.0,2722.0,2962.0,3093.0,3059.0,2650.0,2549.0,2187.0,1576.0,
20230808,화,서강대교,C-06,유입,서강대교남단->서강대교북단,221.0,158.0,108.0,77.0,96.0,261.0,629.0,898.0,1092.0,1215.0,1152.0,1015.0,1040.0,1027.0,978.0,902.0,935.0,1586.0,2077.0,1243.0,810.0,729.0,472.0,356.0,
20230808,화,서강대교,C-06,유출,서강대교북단->서강대교남단,277.0,194.0,130.0,123.0,164.0,296.0,718.0,1831.0,2046.0,1471.0,1415.0,1246.0,1165.0,1402.0,1383.0,1460.0,1638.0,1580.0,1259.0,950.0,833.0,956.0,725.0,546.0,
20230808,화,마포대교,C-07,유입,마포대교남단->마포대교북단,1119.0,756.0,509.0,392.0,490.0,1353.0,2790.0,3793.0,4201.0,4017.0,3815.0,3828.0,3222.0,3450.0,3240.0,3313.0,3417.0,4039.0,4005.0,2889.0,2875.0,2805.0,2298.0,1590.0,
20230808,화,마포대교,C-07,유출,마포대교북단->마포대교남단,830.0,481.0,366.0,281.0,384.0,774.0,1880.0,3464.0,3681.0,2959.0,2789.0,2736.0,2605.0,2948.0,2937.0,3015.0,3374.0,3042.0,2855.0,2875.0,2971.0,2951.0,2390.0,1657.0,
20230808,화,원효대교,C-08,유입,원효대교남단->원효대교북단,507.0,337.0,212.0,185.0,263.0,649.0,1275.0,2108.0,2288.0,2101.0,2017.0,1797.0,1574.0,1641.0,1641.0,1594.0,1645.0,1766.0,1852.0,1305.0,930.0,959.0,718.0,680.0,
20230808,화,원효대교,C-08,유출,원효대교북단->원효대교남단,395.0,230.0,196.0,129.0,168.0,337.0,698.0,1434.0,1613.0,1069.0,1089.0,1164.0,1104.0,1372.0,1343.0,1510.0,1621.0,1794.0,1744.0,1427.0,1106.0,964.0,712.0,597.0,
20230808,화,한강대교,C-09,유입,한강대교남단->한강대교북단,877.0,609.0,484.0,422.0,564.0,1262.0,2528.0,3418.0,3097.0,2846.0,2733.0,2562.0,2290.0,2487.0,2463.0,2444.0,2420.0,2332.0,2150.0,1641.0,1713.0,1722.0,1727.0,1335.0,
20230808,화,한강대교,C-09,유출,한강대교북단->한강대교남단,1075.0,711.0,439.0,388.0,456.0,783.0,1428.0,1825.0,2024.0,1836.0,1709.0,1912.0,1916.0,1991.0,2230.0,2445.0,2840.0,3416.0,3339.0,3173.0,3123.0,2945.0,2659.0,1924.0,
20230809,수,서강대교,C-06,유입,서강대교남단->서강대교북단,243.0,203.0,124.0,104.0,108.0,253.0,588.0,810.0,1154.0,1398.0,1153.0,1163.0,996.0,1152.0,1070.0,995.0,990.0,1628.0,2133.0,1239.0,733.0,720.0,540.0,339.0,
20230809,수,서강대교,C-06,유출,서강대교북단->서강대교남단,367.0,223.0,166.0,151.0,223.0,304.0,663.0,1875.0,2032.0,1523.0,1400.0,1220.0,1217.0,1400.0,1335.0,1426.0,1628.0,1521.0,1284.0,984.0,834.0,885.0,763.0,522.0,
20230809,수,마포대교,C-07,유입,마포대교남단->마포대교북단,1115.0,889.0,531.0,404.0,536.0,1296.0,2830.0,3826.0,3990.0,3758.0,3377.0,3527.0,3178.0,3372.0,3402.0,3474.0,3557.0,4115.0,4003.0,2924.0,2881.0,2761.0,2293.0,1688.0,
20230809,수,마포대교,C-07,유출,마포대교북단->마포대교남단,902.0,543.0,392.0,308.0,400.0,745.0,1769.0,3408.0,3669.0,3008.0,2684.0,2643.0,2595.0,2916.0,2919.0,2773.0,3239.0,3351.0,2874.0,3027.0,2961.0,2959.0,2145.0,1242.0,
20230809,수,원효대교,C-08,유입,원효대교남단->원효대교북단,564.0,425.0,264.0,190.0,264.0,675.0,1336.0,2015.0,2348.0,2194.0,2041.0,2044.0,1576.0,1624.0,1772.0,1702.0,1731.0,1789.0,1803.0,1165.0,1031.0,983.0,958.0,725.0,
20230809,수,원효대교,C-08,유출,원효대교북단->원효대교남단,378.0,274.0,170.0,131.0,147.0,312.0,690.0,1418.0,1612.0,1201.0,1066.0,1136.0,1076.0,1279.0,1258.0,1427.0,1692.0,1771.0,1790.0,1415.0,1148.0,1022.0,873.0,469.0,
20230809,수,한강대교,C-09,유입,한강대교남단->한강대교북단,1035.0,650.0,515.0,406.0,594.0,1286.0,2480.0,3173.0,3070.0,2879.0,2870.0,2577.0,2400.0,2291.0,2382.0,2378.0,2281.0,2296.0,2100.0,1675.0,1659.0,1685.0,1697.0,1263.0,
20230809,수,한강대교,C-09,유출,한강대교북단->한강대교남단,1254.0,781.0,562.0,400.0,460.0,833.0,1454.0,1819.0,2019.0,1867.0,1807.0,1834.0,1870.0,2086.0,2201.0,2461.0,2870.0,3301.0,3044.0,3600.0,2963.0,2857.0,2425.0,1697.0,
20230810,목,서강대교,C-06,유입,서강대교남단->서강대교북단,211.0,156.0,113.0,90.0,97.0,215.0,515.0,805.0,954.0,1155.0,978.0,845.0,809.0,897.0,919.0,883.0,1066.0,1675.0,1768.0,1068.0,556.0,395.0,256.0,158.0,
20230810,목,서강대교,C-06,유출,서강대교북단->서강대교남단,297.0,198.0,133.0,126.0,189.0,261.0,668.0,1702.0,1961.0,1357.0,1120.0,1067.0,923.0,1068.0,1018.0,1113.0,1177.0,1081.0,883.0,680.0,521.0,442.0,362.0,257.0,
20230810,목,마포대교,C-07,유입,마포대교남단->마포대교북단,1148.0,727.0,475.0,427.0,431.0,1295.0,2567.0,3542.0,3701.0,3517.0,3076.0,2814.0,2652.0,2819.0,2732.0,2765.0,3080.0,3892.0,3504.0,2753.0,2309.0,1915.0,1461.0,1018.0,
20230810,목,마포대교,C-07,유출,마포대교북단->마포대교남단,778.0,483.0,313.0,289.0,345.0,802.0,1960.0,3447.0,3462.0,2831.0,2591.0,2506.0,2334.0,2488.0,2810.0,2956.0,2994.0,3053.0,2723.0,2481.0,1776.0,1339.0,1056.0,734.0,
20230810,목,원효대교,C-08,유입,원효대교남단->원효대교북단,508.0,353.0,232.0,180.0,195.0,502.0,1109.0,1850.0,2097.0,1859.0,1505.0,1384.0,1188.0,1298.0,1270.0,1352.0,1324.0,1589.0,1452.0,957.0,712.0,522.0,541.0,351.0,
20230810,목,원효대교,C-08,유출,원효대교북단->원효대교남단,352.0,235.0,169.0,140.0,136.0,313.0,622.0,1379.0,1482.0,1046.0,1050.0,1060.0,946.0,1073.0,1071.0,1309.0,1505.0,1633.0,1621.0,1103.0,556.0,426.0,371.0,322.0,
20230810,목,한강대교,C-09,유입,한강대교남단->한강대교북단,929.0,653.0,445.0,356.0,438.0,954.0,2125.0,2871.0,2660.0,2699.0,2340.0,2017.0,1878.0,1894.0,1904.0,1718.0,1766.0,1881.0,1606.0,1135.0,1240.0,1131.0,953.0,774.0,
20230810,목,한강대교,C-09,유출,한강대교북단->한강대교남단,1342.0,813.0,519.0,408.0,478.0,944.0,1461.0,1865.0,1953.0,1777.0,1669.0,1746.0,1645.0,1927.0,2202.0,2358.0,2865.0,3325.0,3588.0,3194.0,2288.0,1986.0,1651.0,1217.0,
20230811,금,서강대교,C-06,유입,서강대교남단->서강대교북단,114.0,57.0,47.0,40.0,68.0,187.0,493.0,776.0,1029.0,1185.0,1182.0,1125.0,1002.0,1243.0,1144.0,1126.0,1198.0,1624.0,2044.0,1276.0,886.0,713.0,591.0,292.0,
20230811,금,서강대교,C-06,유출,서강대교북단->서강대교남단,179.0,130.0,98.0,110.0,151.0,284.0,682.0,1746.0,1961.0,1367.0,1282.0,1185.0,1222.0,1309.0,1471.0,1414.0,1392.0,1460.0,1276.0,994.0,801.0,891.0,861.0,579.0,
20230811,금,마포대교,C-07,유입,마포대교남단->마포대교북단,698.0,447.0,347.0,282.0,1036.0,1405.0,2374.0,3413.0,3772.0,3746.0,3578.0,3617.0,3175.0,3500.0,3399.0,3270.0,3417.0,3995.0,3732.0,3539.0,3189.0,2848.0,2508.0,1679.0,
20230811,금,마포대교,C-07,유출,마포대교북단->마포대교남단,435.0,266.0,196.0,209.0,325.0,664.0,1777.0,3321.0,3491.0,2826.0,2646.0,2659.0,2960.0,2909.0,2788.0,3104.0,3395.0,3189.0,3020.0,3189.0,2840.0,2403.0,2034.0,1458.0,
20230811,금,원효대교,C-08,유입,원효대교남단->원효대교북단,275.0,163.0,137.0,116.0,181.0,555.0,1017.0,1859.0,2061.0,1863.0,2031.0,1833.0,1694.0,1887.0,1835.0,1905.0,1728.0,1765.0,1803.0,1242.0,1053.0,866.0,896.0,765.0,
20230811,금,원효대교,C-08,유출,원효대교북단->원효대교남단,191.0,142.0,95.0,88.0,111.0,285.0,617.0,1364.0,1482.0,1079.0,1127.0,1191.0,1185.0,1238.0,1250.0,1352.0,1757.0,1955.0,1674.0,1107.0,1062.0,961.0,764.0,605.0,
20230811,금,한강대교,C-09,유입,한강대교남단->한강대교북단,609.0,389.0,303.0,270.0,421.0,971.0,2058.0,2951.0,2990.0,2656.0,2765.0,2417.0,2356.0,2287.0,2131.0,2365.0,2134.0,2443.0,1862.0,1520.0,1698.0,1687.0,1659.0,1319.0,
20230811,금,한강대교,C-09,유출,한강대교북단->한강대교남단,883.0,623.0,423.0,379.0,464.0,1063.0,1586.0,1872.0,2095.0,1957.0,1862.0,1773.0,1821.0,1986.0,2095.0,2185.0,2908.0,2921.0,2972.0,3330.0,3217.0,2940.0,2753.0,2189.0,
20230812,토,서강대교,C-06,유입,서강대교남단->서강대교북단,167.0,159.0,115.0,118.0,72.0,213.0,296.0,390.0,646.0,808.0,1031.0,1065.0,1188.0,1398.0,1160.0,1304.0,1231.0,986.0,862.0,592.0,615.0,573.0,411.0,294.0,
20230812,토,서강대교,C-06,유출,서강대교북단->서강대교남단,356.0,272.0,199.0,169.0,160.0,240.0,377.0,450.0,627.0,926.0,1224.0,1255.0,1264.0,1343.0,1340.0,1508.0,1524.0,1279.0,1144.0,799.0,809.0,825.0,708.0,558.0,
20230812,토,마포대교,C-07,유입,마포대교남단->마포대교북단,1216.0,828.0,683.0,593.0,589.0,1339.0,1854.0,1838.0,2391.0,3163.0,3278.0,3537.0,3636.0,3343.0,3146.0,3484.0,3205.0,3142.0,2606.0,2237.0,2745.0,2294.0,1944.0,1349.0,
20230812,토,마포대교,C-07,유출,마포대교북단->마포대교남단,904.0,575.0,455.0,344.0,329.0,650.0,1029.0,1231.0,1596.0,1988.0,2444.0,2903.0,2661.0,2952.0,2976.0,2779.0,3298.0,2856.0,2511.0,1954.0,2129.0,2141.0,1866.0,1395.0,
20230812,토,원효대교,C-08,유입,원효대교남단->원효대교북단,485.0,388.0,310.0,262.0,346.0,589.0,767.0,971.0,1192.0,1498.0,1652.0,1977.0,1888.0,1829.0,1606.0,1753.0,1372.0,1259.0,1096.0,1015.0,935.0,976.0,691.0,582.0,
20230812,토,원효대교,C-08,유출,원효대교북단->원효대교남단,455.0,338.0,231.0,167.0,196.0,270.0,458.0,607.0,795.0,812.0,875.0,982.0,1046.0,1196.0,1128.0,1249.0,1378.0,1341.0,1192.0,989.0,962.0,900.0,844.0,709.0,
20230812,토,한강대교,C-09,유입,한강대교남단->한강대교북단,1086.0,902.0,701.0,601.0,712.0,1090.0,1592.0,1761.0,2110.0,2486.0,2677.0,2630.0,2361.0,2067.0,2290.0,2090.0,2234.0,2118.0,1971.0,1642.0,1818.0,1846.0,1607.0,1254.0,
20230812,토,한강대교,C-09,유출,한강대교북단->한강대교남단,1709.0,1262.0,928.0,760.0,755.0,1055.0,1153.0,1344.0,1652.0,1845.0,1790.0,1955.0,2072.0,2026.0,2042.0,1933.0,2548.0,2343.0,2397.0,2070.0,2331.0,2531.0,2308.0,2002.0,
20230813,일,서강대교,C-06,유입,서강대교남단->서강대교북단,164.0,133.0,109.0,88.0,80.0,133.0,189.0,287.0,488.0,602.0,898.0,852.0,977.0,996.0,1043.0,947.0,901.0,785.0,731.0,540.0,562.0,478.0,331.0,210.0,
